############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of GFC measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 2
############################################################
# mapping information between lattice index and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.5 0.875 0.75 0.161546 -4.25202e-21 -0.0390368 3.21162e-05 -0.000796812 -2.35242e-05 -0.0390368 -3.21162e-05 0.0868142 -1.55188e-22 0.0214106 -2.2185e-05 -0.000796812 2.35242e-05 0.0214106 2.2185e-05 0.0707794 3.30132e-22
0.5 0.875 0.875 0.158594 1.63921e-21 -0.0502915 1.03992e-05 -0.0355463 2.24346e-05 -0.0502915 -1.03992e-05 0.0800562 0 0.0292563 -5.83098e-05 -0.0355463 -2.24346e-05 0.0292563 5.83098e-05 0.0594488 0
0.625 0 0 0.135134 5.71256e-20 -0.0598873 6.35396e-05 -0.0421791 -7.45309e-05 -0.0598873 -6.35396e-05 0.0664181 -1.01026e-21 0.024618 -0.000185152 -0.0421791 7.45309e-05 0.024618 0.000185152 0.0496286 0
0.625 0 0.125 0.147236 -1.13026e-20 -0.063602 3.42096e-05 -0.042288 -9.56363e-05 -0.063602 -3.42096e-05 0.0738042 -2.81507e-21 0.0243893 9.71206e-05 -0.042288 9.56363e-05 0.0243893 -9.71206e-05 0.0848918 -6.32431e-21
0.625 0 0.25 0.150541 0 -0.0539048 -5.14013e-06 -0.0158243 0.000182505 -0.0539048 5.14013e-06 0.0880744 3.51884e-22 0.00916041 -7.03185e-05 -0.0158243 -0.000182505 0.00916041 7.03185e-05 0.12836 3.27049e-23
0.625 0 0.375 0.147923 1.3743e-21 -0.0403666 2.63759e-05 0.0204723 0.0001487 -0.0403666 -2.63759e-05 0.101117 -7.03767e-22 -0.0118187 -0.000108715 0.0204723 -0.0001487 -0.0118187 0.000108715 0.154774 0
0.625 0 0.5 0.14301 0 -0.0295469 -9.14097e-05 0.0442161 -8.24716e-05 -0.0295469 9.14097e-05 0.108741 -2.81507e-21 -0.0254708 -6.0119e-05 0.0442161 8.24716e-05 -0.0254708 6.0119e-05 0.150946 -5.94208e-21
0.625 0 0.625 0.134507 -7.5463e-20 -0.0304663 -0.00134574 0.0407339 -0.000944497 -0.0304663 0.00134574 0.0991571 0 -0.0235569 -0.00164243 0.0407339 0.000944497 -0.0235569 0.00164243 0.11881 4.7299e-20
0.625 0 0.75 0.131976 4.54057e-21 -0.0381864 8.45217e-06 0.0165795 0.000106819 -0.0381864 -8.45217e-06 0.0878803 7.03767e-22 -0.00949022 0.000103717 0.0165795 -0.000106819 -0.00949022 -0.000103717 0.0753294 2.81713e-21
0.625 0 0.875 0.130327 -8.85562e-21 -0.050139 4.18552e-05 -0.0186541 -8.52875e-05 -0.050139 -4.18552e-05 0.0722602 -7.09473e-21 0.010827 -8.91086e-05 -0.0186541 8.52875e-05 0.010827 8.91086e-05 0.0464538 2.81713e-21
0.625 0.125 0 0.143264 0 -0.05912 2.10465e-06 -0.0438789 -4.1766e-05 -0.05912 -2.10465e-06 0.095983 0 0.0154499 -1.83976e-05 -0.0438789 4.1766e-05 0.0154499 1.83976e-05 0.0587956 0
0.625 0.125 0.125 0.152316 0 -0.0609227 2.57401e-05 -0.0429666 -5.23454e-05 -0.0609227 -2.57401e-05 0.0932939 0 0.0338839 -1.58386e-05 -0.0429666 5.23454e-05 0.0338839 1.58386e-05 0.0696159 0
0.625 0.125 0.25 0.157602 0 -0.0531951 -5.75059e-06 -0.016317 -7.1402e-05 -0.0531951 5.75059e-06 0.10161 1.75942e-21 0.0320613 1.63758e-05 -0.016317 7.1402e-05 0.0320613 -1.63758e-05 0.0988326 3.07631e-22
0.625 0.125 0.375 0.157491 0 -0.0407429 -7.85728e-05 0.0200636 4.10523e-05 -0.0407429 7.85728e-05 0.116379 0 0.0105145 -6.89554e-05 0.0200636 -4.10523e-05 0.0105145 6.89554e-05 0.127134 -2.02372e-21
0.625 0.125 0.5 0.148245 0 -0.0322754 -9.87577e-05 0.0458947 -0.000131355 -0.0322754 9.87577e-05 0.13019 0 -0.0127425 3.8882e-05 0.0458947 0.000131355 -0.0127425 -3.8882e-05 0.139095 0
0.625 0.125 0.625 0.143494 5.36769e-21 -0.0325894 0.000123706 0.0443069 4.67844e-05 -0.0325894 -0.000123706 0.13034 0 -0.0342451 -4.53492e-05 0.0443069 -4.67844e-05 -0.0342451 4.53492e-05 0.129165 -8.80352e-23
0.625 0.125 0.75 0.137917 0 -0.037637 -4.60306e-05 0.0162122 1.27256e-05 -0.037637 4.60306e-05 0.122615 0 -0.0319403 -4.12347e-05 0.0162122 -1.27256e-05 -0.0319403 4.12347e-05 0.0997721 -1.7607e-22
0.625 0.125 0.875 0.136616 0 -0.0494385 -7.52738e-05 -0.0198746 -1.18939e-05 -0.0494385 7.52738e-05 0.10793 -2.11581e-21 -0.0119819 -4.51361e-05 -0.0198746 1.18939e-05 -0.0119819 4.51361e-05 0.0714273 -1.05642e-21
0.625 0.25 0 0.150017 -2.93339e-21 -0.0331806 7.99805e-05 -0.0457104 -5.95604e-05 -0.0331806 -7.99805e-05 0.128459 -9.00737e-22 -0.00532483 8.19905e-05 -0.0457104 5.95604e-05 -0.00532483 -8.19905e-05 0.0859815 0
0.625 0.25 0.125 0.155853 -3.16608e-21 -0.0325614 -7.58325e-05 -0.0441717 1.59438e-05 -0.0325614 7.58325e-05 0.118267 -2.81507e-21 0.0255265 -6.36386e-06 -0.0441717 -1.59438e-05 0.0255265 6.36386e-06 0.0805142 -3.52141e-22
0.625 0.25 0.25 0.162104 0 -0.0239153 -7.89113e-05 -0.0169038 -1.34662e-06 -0.0239153 7.89113e-05 0.11642 -2.81507e-21 0.0423781 5.02938e-05 -0.0169038 1.34662e-06 0.0423781 -5.02938e-05 0.0865362 0
0.625 0.25 0.375 0.16348 3.48356e-21 -0.0141714 -0.000218624 0.0195552 -0.000140397 -0.0141714 0.000218624 0.122533 2.81507e-21 0.0343456 2.26725e-07 0.0195552 0.000140397 0.0343456 -2.26725e-07 0.0981593 -2.81713e-21
0.625 0.25 0.5 0.158006 4.8304e-22 -0.00561742 3.87802e-06 0.0467925 -2.16893e-06 -0.00561742 -3.87802e-06 0.136229 -7.89438e-22 0.0054022 -0.000134262 0.0467925 2.16893e-06 0.0054022 0.000134262 0.110045 -3.52141e-22
0.625 0.25 0.625 0.149905 2.92903e-21 -0.0068693 0.000342963 0.0460677 -8.74062e-05 -0.0068693 -0.000342963 0.142265 -2.81507e-21 -0.0266796 -0.000198977 0.0460677 8.74062e-05 -0.0266796 0.000198977 0.116354 0
0.625 0.25 0.75 0.142564 0 -0.012767 -3.62446e-05 0.0185841 9.4813e-05 -0.012767 3.62446e-05 0.145455 0 -0.0424274 -1.11927e-05 0.0185841 -9.4813e-05 -0.0424274 1.11927e-05 0.108519 -7.04282e-22
0.625 0.25 0.875 0.144341 1.08626e-20 -0.0240406 -0.000338935 -0.0199509 0.000175807 -0.0240406 0.000338935 0.138986 1.12603e-20 -0.0332999 -0.000219283 -0.0199509 -0.000175807 -0.0332999 0.000219283 0.0974966 0
0.625 0.375 0 0.147873 0 0.00369213 -0.000103206 -0.045387 3.06318e-05 0.00369213 0.000103206 0.143557 -7.03767e-22 -0.0262831 6.50164e-05 -0.045387 -3.06318e-05 -0.0262831 -6.50164e-05 0.112885 2.81713e-21
0.625 0.375 0.125 0.15794 0 0.00523823 0.000150852 -0.0458064 1.07397e-05 0.00523823 -0.000150852 0.133646 7.03767e-22 0.00496051 2.72817e-05 -0.0458064 -1.07397e-05 0.00496051 -2.72817e-05 0.111159 0
0.625 0.375 0.25 0.163495 -6.96838e-21 0.0141078 0.000320025 -0.0193894 0.000184426 0.0141078 -0.000320025 0.121498 -5.63014e-21 0.0333104 0.000106927 -0.0193894 -0.000184426 0.0333104 -0.000106927 0.0979844 -2.81713e-21
0.625 0.375 0.375 0.160352 1.88521e-21 0.0260003 -3.99742e-05 0.0184216 -5.77343e-06 0.0260003 3.99742e-05 0.114281 1.97602e-22 0.0408609 6.59896e-06 0.0184216 5.77343e-06 0.0408609 -6.59896e-06 0.0856166 8.80352e-23
0.625 0.375 0.5 0.157357 -3.2275e-21 0.0336427 2.54085e-05 0.0443834 2.95801e-05 0.0336427 -2.54085e-05 0.118437 7.03767e-22 0.0256935 -1.27555e-05 0.0443834 -2.95801e-05 0.0256935 1.27555e-05 0.0820063 0
0.625 0.375 0.625 0.149095 -2.89746e-21 0.0329921 -5.96563e-05 0.0455085 6.75149e-05 0.0329921 5.96563e-05 0.127156 -9.40524e-22 -0.00504524 -5.95937e-06 0.0455085 -6.75149e-05 -0.00504524 5.95937e-06 0.0853834 0
0.625 0.375 0.75 0.145474 0 0.0233795 -0.00015537 0.0203778 8.05146e-05 0.0233795 0.00015537 0.139976 0 -0.0332137 0.000119446 0.0203778 -8.05146e-05 -0.0332137 -0.000119446 0.0990168 -4.22569e-21
0.625 0.375 0.875 0.143239 -1.40912e-21 0.0125388 0.000125518 -0.0186686 -5.32798e-05 0.0125388 -0.000125518 0.145084 -2.74677e-21 -0.0427616 -2.17305e-05 -0.0186686 5.32798e-05 -0.0427616 2.17305e-05 0.108057 0
0.625 0.5 0 0.144776 0 0.0316493 5.00211e-05 -0.0444454 -7.45384e-05 0.0316493 -5.00211e-05 0.132127 0 -0.0341933 -6.12421e-05 -0.0444454 7.45384e-05 -0.0341933 6.12421e-05 0.129496 0
0.625 0.5 0.125 0.149948 1.46535e-21 0.0321548 1.95743e-05 -0.0455832 -6.56438e-05 0.0321548 -1.95743e-05 0.128381 7.03767e-22 -0.0152762 -7.53858e-05 -0.0455832 6.56438e-05 -0.0152762 7.53858e-05 0.139125 -2.81713e-21
0.625 0.5 0.25 0.157118 0 0.0409295 -8.55981e-06 -0.0200429 6.25882e-05 0.0409295 8.55981e-06 0.115909 -3.51884e-22 0.010644 2.22694e-05 -0.0200429 -6.25882e-05 0.010644 -2.22694e-05 0.12711 0
0.625 0.5 0.375 0.157564 -4.85395e-21 0.0529021 -9.65796e-06 0.0149523 5.12962e-05 0.0529021 9.65796e-06 0.100721 0 0.0330225 6.09942e-05 0.0149523 -5.12962e-05 0.0330225 -6.09942e-05 0.100189 -7.04282e-22
0.625 0.5 0.5 0.150502 -1.18096e-20 0.0597981 -8.79026e-05 0.0422616 5.48191e-05 0.0597981 8.79026e-05 0.0928959 -5.63014e-21 0.0330659 -0.000121047 0.0422616 -5.48191e-05 0.0330659 0.000121047 0.0695254 0
0.625 0.5 0.625 0.145514 -1.10398e-20 0.0602234 -3.06096e-05 0.0448859 3.09522e-05 0.0602234 3.06096e-05 0.0973579 -4.2226e-21 0.0156015 1.24288e-06 0.0448859 -3.09522e-05 0.0156015 -1.24288e-06 0.0593796 -1.40856e-21
0.625 0.5 0.75 0.137204 -6.1343e-22 0.0496278 -7.88913e-06 0.0200093 -6.4448e-05 0.0496278 7.88913e-06 0.108559 -2.84641e-21 -0.0121847 2.99616e-05 0.0200093 6.4448e-05 -0.0121847 -2.99616e-05 0.0717769 1.40856e-21
0.625 0.5 0.875 0.13719 2.45322e-21 0.0392064 3.53804e-05 -0.0182896 4.65405e-05 0.0392064 -3.53804e-05 0.123589 0 -0.0310367 4.74383e-05 -0.0182896 -4.65405e-05 -0.0310367 -4.74383e-05 0.0997943 -7.04282e-22
0.625 0.625 0 0.136992 -7.33843e-21 0.0300883 -0.000154529 -0.0425698 -5.48739e-05 0.0300883 0.000154529 0.102373 0 -0.0243602 0.000247703 -0.0425698 5.48739e-05 -0.0243602 -0.000247703 0.119465 -5.88672e-21
0.625 0.625 0.125 0.144667 0 0.0324014 -0.000202327 -0.0426518 -3.56428e-05 0.0324014 0.000202327 0.107215 -5.63014e-21 -0.0245396 0.000181565 -0.0426518 3.56428e-05 -0.0245396 -0.000181565 0.154722 -6.2431e-21
0.625 0.625 0.25 0.148997 7.04562e-22 0.0415123 -4.11824e-05 -0.0188071 -4.82058e-05 0.0415123 4.11824e-05 0.101155 -1.40753e-21 -0.0109197 -0.000107186 -0.0188071 4.82058e-05 -0.0109197 0.000107186 0.157795 0
0.625 0.625 0.375 0.14945 -8.73383e-21 0.0535046 -0.000101103 0.0163032 -9.91833e-05 0.0535046 0.000101103 0.0876076 0 0.00939379 -6.40152e-05 0.0163032 9.91833e-05 0.00939379 6.40152e-05 0.125457 0
0.625 0.625 0.5 0.142412 7.93064e-21 0.0606972 1.53489e-05 0.0404621 -3.58429e-05 0.0606972 -1.53489e-05 0.0722498 2.81507e-21 0.023327 2.36717e-05 0.0404621 3.58429e-05 0.023327 -2.36717e-05 0.0828397 4.22569e-21
0.625 0.625 0.625 0.136213 -2.05563e-20 0.0598783 4.3555e-06 0.0421164 1.30469e-05 0.0598783 -4.3555e-06 0.0665008 -4.2226e-21 0.0249985 -8.96623e-05 0.0421164 -1.30469e-05 0.0249985 8.96623e-05 0.049393 -1.40856e-21
0.625 0.625 0.75 0.130738 -2.61953e-21 0.0502032 -8.37391e-08 0.0189031 -0.000136894 0.0502032 8.37391e-08 0.0729147 -5.54345e-21 0.0104624 0.000230454 0.0189031 0.000136894 0.0104624 -0.000230454 0.046872 -2.81713e-21
0.625 0.625 0.875 0.131611 4.51551e-21 0.0369252 8.6785e-05 -0.0167789 9.66125e-05 0.0369252 -8.6785e-05 0.0889371 -5.63014e-21 -0.00951124 -0.000142403 -0.0167789 -9.66125e-05 -0.00951124 0.000142403 0.0735496 2.81713e-21
0.625 0.75 0 0.132455 2.28681e-21 0.00291588 -0.000194572 -0.0413743 -1.73766e-05 0.00291588 0.000194572 0.0708743 0 -0.00333645 0.00031547 -0.0413743 1.73766e-05 -0.00333645 -0.00031547 0.0930846 0
0.625 0.75 0.125 0.139118 -1.40912e-21 0.00287698 0.000122832 -0.0410018 3.96073e-05 0.00287698 -0.000122832 0.0839841 3.16695e-21 -0.0175811 -7.58079e-05 -0.0410018 -3.96073e-05 -0.0175811 7.58079e-05 0.141765 -2.62062e-21
0.625 0.75 0.25 0.144624 1.3222e-21 0.0133969 -7.30925e-05 -0.0192934 -4.8275e-05 0.0133969 7.30925e-05 0.0884434 -6.81775e-22 -0.0217111 7.73636e-07 -0.0192934 4.8275e-05 -0.0217111 -7.73636e-07 0.170131 4.71784e-22
0.625 0.75 0.375 0.144058 0 0.0268093 -6.20166e-06 0.0177573 0.000275821 0.0268093 6.20166e-06 0.0803268 1.40753e-21 -0.0127849 0.000132689 0.0177573 -0.000275821 -0.0127849 -0.000132689 0.157158 0
0.625 0.75 0.5 0.136784 0 0.034996 2.09852e-06 0.0405691 -2.58779e-05 0.034996 -2.09852e-06 0.0679452 -8.79709e-23 0.00274766 -1.94607e-05 0.0405691 2.58779e-05 0.00274766 1.94607e-05 0.110941 0
0.625 0.75 0.625 0.133275 0 0.035131 -0.000154017 0.0422408 0.000137623 0.035131 0.000154017 0.0567197 -5.63014e-21 0.0173936 -0.000318162 0.0422408 -0.000137623 0.0173936 0.000318162 0.0633937 -1.0434e-20
0.625 0.75 0.75 0.129986 2.20233e-21 0.0263075 2.01254e-05 0.0186371 4.90855e-05 0.0263075 -2.01254e-05 0.0515849 7.03767e-22 0.0209075 -4.2886e-05 0.0186371 -4.90855e-05 0.0209075 4.2886e-05 0.0368369 0
0.625 0.75 0.875 0.127654 2.12401e-21 0.0119657 8.14459e-05 -0.0170544 3.31628e-05 0.0119657 -8.14459e-05 0.0579576 4.21529e-22 0.0126879 2.31469e-05 -0.0170544 -3.31628e-05 0.0126879 -2.31469e-05 0.0491903 1.05642e-21
0.625 0.875 0 0.132746 9.18747e-21 -0.0354855 3.17408e-05 -0.0424076 -4.92169e-05 -0.0354855 -3.17408e-05 0.0563854 4.2226e-21 0.0166613 -0.000120522 -0.0424076 4.92169e-05 0.0166613 0.000120522 0.063107 2.81713e-21
0.625 0.875 0.125 0.138186 0 -0.0353707 -3.24941e-05 -0.0414047 7.9432e-05 -0.0353707 3.24941e-05 0.0679683 -1.31956e-21 0.00319692 -4.02536e-05 -0.0414047 -7.9432e-05 0.00319692 4.02536e-05 0.111343 1.59547e-22
0.625 0.875 0.25 0.144889 -4.40351e-23 -0.0272183 -9.29792e-06 -0.0148591 4.00881e-06 -0.0272183 9.29792e-06 0.0819882 -3.51884e-22 -0.0135334 -3.20505e-05 -0.0148591 -4.00881e-06 -0.0135334 3.20505e-05 0.156874 0
0.625 0.875 0.375 0.14436 7.04562e-22 -0.0131077 6.42856e-05 0.0175875 -3.60866e-05 -0.0131077 -6.42856e-05 0.0883864 0 -0.0210098 4.14131e-05 0.0175875 3.60866e-05 -0.0210098 -4.14131e-05 0.168408 9.24552e-22
0.625 0.875 0.5 0.138741 0 -0.00355772 9.23448e-05 0.0427768 5.40562e-05 -0.00355772 -9.23448e-05 0.0834973 -1.23159e-21 -0.0173585 2.72387e-05 0.0427768 -5.40562e-05 -0.0173585 -2.72387e-05 0.141985 -2.62875e-21
0.625 0.875 0.625 0.13338 0 -0.00227866 0.000151353 0.0433157 -5.70121e-05 -0.00227866 -0.000151353 0.070957 -3.51884e-22 -0.00456017 0.000186507 0.0433157 5.70121e-05 -0.00456017 -0.000186507 0.0919525 2.81713e-21
0.625 0.875 0.75 0.128105 -5.34766e-22 -0.0121123 -2.17612e-05 0.0169233 -2.4362e-05 -0.0121123 2.17612e-05 0.0581734 0 0.0125485 -5.18498e-06 0.0169233 2.4362e-05 0.0125485 5.18498e-06 0.0494174 3.52141e-22
0.625 0.875 0.875 0.128421 6.71763e-23 -0.0255183 1.24812e-05 -0.0180763 3.25106e-06 -0.0255183 -1.24812e-05 0.0515674 0 0.0212507 6.05686e-06 -0.0180763 -3.25106e-06 0.0212507 -6.05686e-06 0.0364553 0
0.75 0 0 0.0795282 3.69328e-19 -0.0352157 0.000210094 -0.0249688 -0.000265039 -0.0352157 -0.000210094 0.0393314 1.80164e-19 0.014277 -0.00041021 -0.0249688 0.000265039 0.014277 0.00041021 0.0291946 9.0148e-20
0.75 0 0.125 0.0929833 9.01552e-21 -0.0409288 -2.23364e-05 -0.0345395 -1.08517e-05 -0.0409288 2.23364e-05 0.0457607 7.03767e-22 0.0199 4.73407e-05 -0.0345395 1.08517e-05 0.0199 -4.73407e-05 0.0778694 1.80746e-21
0.75 0 0.25 0.10277 -5.15667e-21 -0.0376934 5.55454e-05 -0.021723 5.64834e-05 -0.0376934 -5.55454e-05 0.0591865 1.75942e-22 0.0125928 1.78805e-05 -0.021723 -5.64834e-05 0.0125928 -1.78805e-05 0.142163 0
0.75 0 0.375 0.105673 -5.53766e-21 -0.0284545 -9.05222e-05 0.00252082 -2.0067e-06 -0.0284545 9.05222e-05 0.0726972 -1.75942e-22 -0.00139855 -0.000130197 0.00252082 2.0067e-06 -0.00139855 0.000130197 0.186353 4.95286e-22
0.75 0 0.5 0.0976876 -7.04562e-22 -0.0170201 2.44006e-05 0.0249941 3.94372e-05 -0.0170201 -2.44006e-05 0.0777912 5.27825e-22 -0.0145281 1.74978e-05 0.0249941 -3.94372e-05 -0.0145281 -1.74978e-05 0.17819 0
0.75 0 0.625 0.0886159 3.05301e-21 -0.0138702 6.12522e-05 0.0352496 3.63504e-05 -0.0138702 -6.12522e-05 0.0723002 -1.40753e-21 -0.020399 5.41417e-05 0.0352496 -3.63504e-05 -0.020399 -5.41417e-05 0.134973 2.37552e-21
0.75 0 0.75 0.0772161 0 -0.0155959 -3.77037e-05 0.0221712 -6.87301e-05 -0.0155959 3.77037e-05 0.059593 1.40753e-21 -0.0123651 -6.4551e-05 0.0221712 6.87301e-05 -0.0123651 6.4551e-05 0.0683612 0
0.75 0 0.875 0.0750079 -7.3334e-22 -0.0259552 7.55317e-06 -0.00134744 2.17591e-05 -0.0259552 -7.55317e-06 0.0450254 3.51884e-22 0.000740823 -3.64194e-06 -0.00134744 -2.17591e-05 0.000740823 3.64194e-06 0.025583 -4.95198e-23
0.75 0.125 0 0.0931479 -1.80949e-20 -0.0454726 -4.39519e-05 -0.0273228 -3.31687e-05 -0.0454726 4.39519e-05 0.0873719 -2.81507e-21 0.00481913 -4.87821e-05 -0.0273228 3.31687e-05 0.00481913 4.87821e-05 0.0372607 -1.40856e-21
0.75 0.125 0.125 0.103922 2.2523e-20 -0.0489458 -0.000156739 -0.034998 0.000214714 -0.0489458 0.000156739 0.0819737 3.70172e-20 0.026999 0.000292189 -0.034998 -0.000214714 0.026999 -0.000292189 0.0622832 -1.12685e-20
0.75 0.125 0.25 0.119074 3.69618e-21 -0.0486983 2.2858e-05 -0.0221739 -2.453e-05 -0.0486983 -2.2858e-05 0.0913993 2.1113e-21 0.0343509 3.09862e-05 -0.0221739 2.453e-05 0.0343509 -3.09862e-05 0.115 8.01432e-22
0.75 0.125 0.375 0.119418 0 -0.039172 -0.000163503 0.00331967 -0.000435684 -0.039172 0.000163503 0.104899 -1.12603e-20 0.0201323 0.000461277 0.00331967 0.000435684 0.0201323 -0.000461277 0.155998 0
0.75 0.125 0.5 0.113872 2.81825e-21 -0.0297162 -0.00013342 0.0262964 -0.000166633 -0.0297162 0.00013342 0.119275 7.03767e-22 -0.00473633 0.000221394 0.0262964 0.000166633 -0.00473633 -0.000221394 0.167348 0
0.75 0.125 0.625 0.0986486 1.76141e-22 -0.025209 -1.91559e-05 0.0355464 3.29075e-05 -0.025209 1.91559e-05 0.120904 0 -0.0267406 7.69108e-05 0.0355464 -3.29075e-05 -0.0267406 -7.69108e-05 0.139806 2.54867e-21
0.75 0.125 0.75 0.0887829 -1.1273e-20 -0.0278748 -0.000255779 0.0240312 -0.000214803 -0.0278748 0.000255779 0.114182 -1.36103e-20 -0.0347357 -0.000260174 0.0240312 0.000214803 -0.0347357 0.000260174 0.0919809 0
0.75 0.125 0.875 0.0843164 -6.49567e-22 -0.0368367 -0.000114851 -0.00160457 2.68192e-05 -0.0368367 0.000114851 0.0988846 1.02077e-20 -0.0205572 -7.90122e-05 -0.00160457 -2.68192e-05 -0.0205572 7.90122e-05 0.0478233 0
0.75 0.25 0 0.101131 1.11479e-21 -0.0349514 4.92147e-05 -0.0263792 2.61422e-06 -0.0349514 -4.92147e-05 0.141222 0 -0.0151899 1.37201e-05 -0.0263792 -2.61422e-06 -0.0151899 -1.37201e-05 0.0594409 7.04282e-22
0.75 0.25 0.125 0.117342 -4.14745e-21 -0.0371322 9.68081e-05 -0.0379317 5.30304e-06 -0.0371322 -9.68081e-05 0.131837 2.26808e-21 0.0193715 9.72445e-05 -0.0379317 -5.30304e-06 0.0193715 -9.72445e-05 0.0713026 -2.81713e-21
0.75 0.25 0.25 0.129137 1.08684e-21 -0.0335335 -8.81901e-05 -0.023705 -7.83078e-07 -0.0335335 8.81901e-05 0.128952 0 0.0420191 4.77449e-05 -0.023705 7.83078e-07 0.0420191 -4.77449e-05 0.0992966 -1.4966e-21
0.75 0.25 0.375 0.135487 5.53015e-22 -0.026675 0.000141933 0.00334128 0.000109116 -0.026675 -0.000141933 0.136454 -4.85941e-21 0.0409755 -8.65836e-05 0.00334128 -0.000109116 0.0409755 8.65836e-05 0.126946 -5.63425e-21
0.75 0.25 0.5 0.12853 1.1273e-20 -0.0200546 0.000423934 0.0280632 0.000227294 -0.0200546 -0.000423934 0.150497 5.91111e-21 0.0154866 -0.000439657 0.0280632 -0.000227294 0.0154866 0.000439657 0.139586 5.63425e-21
0.75 0.25 0.625 0.113403 7.04562e-22 -0.0151441 5.52044e-05 0.0386633 -6.57321e-05 -0.0151441 -5.52044e-05 0.161043 3.27853e-21 -0.019227 -0.0001171 0.0386633 6.57321e-05 -0.019227 0.0001171 0.127463 0
0.75 0.25 0.75 0.0988018 0 -0.0180186 -0.000145075 0.0251263 0.000120376 -0.0180186 0.000145075 0.160015 -3.3412e-21 -0.0435535 0.000101835 0.0251263 -0.000120376 -0.0435535 -0.000101835 0.0989557 0
0.75 0.25 0.875 0.0944988 0 -0.0253807 5.26246e-05 -0.0012127 1.53952e-06 -0.0253807 -5.26246e-05 0.153724 0 -0.0423355 4.54984e-05 -0.0012127 -1.53952e-06 -0.0423355 -4.54984e-05 0.0717811 0
0.75 0.375 0 0.105064 0 -0.00711324 -4.0108e-05 -0.0269541 4.22585e-06 -0.00711324 4.0108e-05 0.17146 0 -0.0361217 -3.88306e-05 -0.0269541 -4.22585e-06 -0.0361217 3.88306e-05 0.0861872 0
0.75 0.375 0.125 0.119276 -1.76141e-22 -0.0107833 1.79489e-05 -0.0388756 2.16822e-06 -0.0107833 -1.79489e-05 0.162975 -1.35389e-23 1.05457e-05 8.19614e-06 -0.0388756 -2.16822e-06 1.05457e-05 -8.19614e-06 0.0971191 -2.82847e-23
0.75 0.375 0.25 0.135959 0 -0.00636938 0.000243911 -0.0271893 0.000150916 -0.00636938 -0.000243911 0.15522 0 0.0361766 7.55203e-05 -0.0271893 -0.000150916 0.0361766 -7.55203e-05 0.11012 -2.81713e-21
0.75 0.375 0.375 0.140558 0 9.12827e-05 7.73623e-05 4.19011e-05 3.19778e-06 9.12827e-05 -7.73623e-05 0.151036 -3.72094e-22 0.0506025 -5.36449e-06 4.19011e-05 -3.19778e-06 0.0506025 5.36449e-06 0.115105 0
0.75 0.375 0.5 0.136435 2.59206e-21 0.00675647 2.97396e-05 0.027926 -3.49492e-05 0.00675647 -2.97396e-05 0.156194 0 0.0374037 3.60147e-05 0.027926 3.49492e-05 0.0374037 -3.60147e-05 0.109728 0
0.75 0.375 0.625 0.121441 0 0.00893852 7.28799e-05 0.0388516 4.16429e-05 0.00893852 -7.28799e-05 0.162424 0 -0.00113833 -8.5182e-05 0.0388516 -4.16429e-05 -0.00113833 8.5182e-05 0.0994395 0
0.75 0.375 0.75 0.108233 -3.79286e-22 0.00779451 -0.000152877 0.0289205 4.40899e-05 0.00779451 0.000152877 0.175446 -2.00834e-21 -0.037255 0.000108855 0.0289205 -4.40899e-05 -0.037255 -0.000108855 0.0875116 0
0.75 0.375 0.875 0.101772 0 -0.00015588 4.74291e-05 2.84839e-05 -6.76184e-05 -0.00015588 -4.74291e-05 0.179551 0 -0.0532929 2.05008e-05 2.84839e-05 6.76184e-05 -0.0532929 -2.05008e-05 0.0811454 -7.04282e-22
0.75 0.5 0 0.0993553 3.52281e-22 0.0172239 -2.88615e-05 -0.0252098 -0.000144599 0.0172239 2.88615e-05 0.158399 0 -0.0425735 6.93358e-05 -0.0252098 0.000144599 -0.0425735 -6.93358e-05 0.0984426 -2.81713e-21
0.75 0.5 0.125 0.114354 -2.81825e-21 0.0138054 0.000167524 -0.0385859 6.87239e-05 0.0138054 -0.000167524 0.161377 0 -0.0176947 0.000159913 -0.0385859 -6.87239e-05 -0.0176947 -0.000159913 0.128365 0
0.75 0.5 0.25 0.127085 1.1273e-20 0.0210099 0.000554886 -0.0273991 0.000340527 0.0210099 -0.000554886 0.152077 -1.20717e-20 0.0163993 0.000694705 -0.0273991 -0.000340527 0.0163993 -0.000694705 0.13791 0
0.75 0.5 0.375 0.13569 3.59981e-21 0.0275432 -8.43709e-05 -0.00417514 -0.000113004 0.0275432 8.43709e-05 0.135509 0 0.0422861 -1.31481e-05 -0.00417514 0.000113004 0.0422861 1.31481e-05 0.126214 0
0.75 0.5 0.5 0.129885 3.43584e-23 0.0350416 -3.55221e-05 0.0247438 -3.09048e-05 0.0350416 3.55221e-05 0.129382 0 0.0446916 -6.49268e-05 0.0247438 3.09048e-05 0.0446916 6.49268e-05 0.0977735 0
