############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 200
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 10 x 10 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 4
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
10 10 1 2
# l1 l2 l3 k atom_id
0.9 0.1 0 8.41621 -2.62751e-16 -0.246226 0.202033 0.00161036 -0.00576851 -7.48681 0.559905 0.10927 -0.341128 -0.00200002 0.00577035 -0.246226 -0.202033 8.66892 2.85358e-16 -0.000330964 0.00728876 0.111244 -0.30328 -7.59229 -0.558544 0.000585889 -0.0072438 0.00161036 0.00576851 -0.000330964 -0.00728876 1.4155 4.97237e-19 -0.00245198 -0.00621403 -2.52904e-05 0.00921689 -1.40248 6.46245e-05 -7.48681 -0.559905 0.111244 0.30328 -0.00245198 0.00621403 8.40326 -2.01412e-16 -0.244875 -0.163023 0.00262515 -0.00603622 0.10927 0.341128 -7.59229 0.558544 -2.52904e-05 -0.00921689 -0.244875 0.163023 8.67331 3.27239e-16 0.000163398 0.00908444 -0.00200002 -0.00577035 0.000585889 0.0072438 -1.40248 -6.46245e-05 0.00262515 0.00603622 0.000163398 -0.00908444 1.41553 5.0244e-19
0.9 0.2 0 8.09374 5.24878e-16 -0.320461 0.387964 0.0033328 -0.00179568 -5.74845 1.90255 0.108306 -0.344604 -0.00269653 0.00193962 -0.320461 -0.387964 9.00426 7.45392e-19 -0.00115744 0.00179704 0.0993443 -0.330795 -6.50438 0.255221 0.00135686 -0.00198217 0.0033328 0.00179568 -0.00115744 -0.00179704 1.21956 1.90768e-16 0.00297159 0.000188502 0.00419363 -0.00330321 -1.13673 0.195643 -5.74845 -1.90255 0.0993443 0.330795 0.00297159 -0.000188502 8.07653 3.87964e-16 -0.308089 -0.391089 -0.00283322 0.000393851 0.108306 0.344604 -6.50438 -0.255221 0.00419363 0.00330321 -0.308089 0.391089 9.00458 -5.13037e-18 -0.00441367 -0.00259733 -0.00269653 -0.00193962 0.00135686 0.00198217 -1.13673 -0.195643 -0.00283322 -0.000393851 -0.00441367 0.00259733 1.21966 1.92231e-16
0.9 0.3 0 7.74103 2.63316e-18 -0.27101 0.633946 0.00146998 0.000949149 -3.53637 1.93934 0.114266 -0.360711 -0.00289829 0.000988146 -0.27101 -0.633946 9.32974 2.80885e-17 -0.00289066 -0.00115905 0.0808635 -0.355629 -5.11203 0.233541 0.00347406 0.000506575 0.00146998 -0.000949149 -0.00289066 0.00115905 1.02503 2.58676e-22 -0.000770826 0.000910849 0.00350226 -0.00155929 -0.806189 0.196623 -3.53637 -1.93934 0.0808635 0.355629 -0.000770826 -0.000910849 7.72542 5.94575e-18 -0.242196 -0.627249 0.00282653 0.00052597 0.114266 0.360711 -5.11203 -0.233541 0.00350226 0.00155929 -0.242196 0.627249 9.35027 3.94141e-17 -0.00426697 -0.000791115 -0.00289829 -0.000988146 0.00347406 -0.000506575 -0.806189 -0.196623 0.00282653 -0.00052597 -0.00426697 0.000791115 1.02517 3.12685e-22
0.9 0.4 0 7.5398 -7.43866e-19 -0.0877301 0.771932 -0.00107486 2.76651e-05 -1.71603 0.627961 0.103369 -0.346932 -0.0015382 -0.00193756 -0.0877301 -0.771932 9.51743 -4.75582e-17 0.00159615 -0.00730483 0.105776 -0.34886 -4.00457 -0.585072 -0.00350713 0.00355819 -0.00107486 -2.76651e-05 0.00159615 0.00730483 0.903407 2.55833e-22 0.000874738 0.00168714 -0.00409347 -0.00224123 -0.533773 0.00109946 -1.71603 -0.627961 0.105776 0.34886 0.000874738 -0.00168714 7.52886 -1.18974e-20 -0.100107 -0.757993 -0.00118311 -0.0010437 0.103369 0.346932 -4.00457 0.585072 -0.00409347 0.00224123 -0.100107 0.757993 9.51898 -1.39973e-21 -0.000250369 -0.00258189 -0.0015382 0.00193756 -0.00350713 -0.00355819 -0.533773 -0.00109946 -0.00118311 0.0010437 -0.000250369 0.00258189 0.902903 -4.54814e-23
0.9 0.5 0 7.54667 1.27741e-19 0.095007 0.753775 -0.000219411 -0.00357724 -1.02625 -1.52319 0.127598 -0.330292 0.00124856 -0.00233676 0.095007 -0.753775 9.48709 -1.06763e-18 0.00324932 -0.000121249 0.122891 -0.33187 -3.49368 -1.8439 0.00161185 0.00358644 -0.000219411 0.00357724 0.00324932 0.000121249 0.90797 9.09628e-23 -0.00017339 0.00235492 -0.000401653 0.000155342 -0.43663 -0.318597 -1.02625 1.52319 0.122891 0.33187 -0.00017339 -0.00235492 7.53805 -1.48606e-18 0.0919133 -0.758727 0.00149828 -0.00286898 0.127598 0.330292 -3.49368 1.8439 -0.000401653 -0.000155342 0.0919133 0.758727 9.48479 -1.89129e-16 0.00377177 -0.00207991 0.00124856 0.00233676 0.00161185 -0.00358644 -0.43663 0.318597 0.00149828 0.00286898 0.00377177 0.00207991 0.907752 2.38449e-17
0.9 0.6 0 7.74176 -2.97288e-18 0.247646 0.62512 -0.00255805 -0.000639043 -1.71703 -3.63381 0.120861 -0.338684 0.000333246 0.00320146 0.247646 -0.62512 9.32038 -6.87068e-18 -0.00123849 -0.00325101 0.119476 -0.341353 -3.98323 -3.18524 -0.00096005 0.00208189 -0.00255805 0.000639043 -0.00123849 0.00325101 1.0296 -4.76906e-17 -0.000194651 0.00203803 0.00101268 -0.00108053 -0.539789 -0.636918 -1.71703 3.63381 0.119476 0.341353 -0.000194651 -0.00203803 7.75241 -5.9461e-18 0.253306 -0.625659 -0.00206355 0.000630651 0.120861 0.338684 -3.98323 3.18524 0.00101268 0.00108053 0.253306 0.625659 9.31983 -2.06986e-20 7.97486e-06 -0.0015829 0.000333246 -0.00320146 -0.00096005 -0.00208189 -0.539789 0.636918 -0.00206355 -0.000630651 7.97486e-06 0.0015829 1.02995 5.68518e-24
0.9 0.7 0 8.06016 -5.69064e-18 0.313355 0.389549 -0.000441635 0.00213079 -3.50906 -4.89603 0.127528 -0.320823 0.00129164 -0.0015407 0.313355 -0.389549 8.97891 -7.64427e-18 -0.00232507 0.00501169 0.129613 -0.334827 -5.0527 -4.02336 0.00528384 -0.00172552 -0.000441635 -0.00213079 -0.00232507 -0.00501169 1.22081 1.40992e-21 0.00738785 0.00126622 -0.00107354 -0.00115239 -0.805935 -0.827676 -3.50906 4.89603 0.129613 0.334827 0.00738785 -0.00126622 8.05738 -3.82003e-16 0.300813 -0.394565 -0.00593884 -0.00440538 0.127528 0.320823 -5.0527 4.02336 -0.00107354 0.00115239 0.300813 0.394565 8.93287 1.13427e-21 0.00132785 -0.000415228 0.00129164 0.0015407 0.00528384 0.00172552 -0.805935 0.827676 -0.00593884 0.00440538 0.00132785 0.000415228 1.22108 3.00177e-21
0.9 0.8 0 8.40909 -2.52695e-17 0.232707 0.188466 -0.00392979 0.00423021 -5.72288 -4.85561 0.11427 -0.325786 0.00562382 -0.00106428 0.232707 -0.188466 8.66439 1.14343e-15 -0.00202304 -0.00128449 0.106079 -0.306842 -6.46586 -4.00126 0.000790611 0.00223008 -0.00392979 -0.00423021 -0.00202304 0.00128449 1.40929 -4.32073e-22 0.000763755 0.00795028 0.00361595 3.49154e-05 -1.1297 -0.820777 -5.72288 4.85561 0.106079 0.306842 0.000763755 -0.00795028 8.41176 1.13429e-18 0.234801 -0.167526 -0.00531485 0.00591062 0.11427 0.325786 -6.46586 4.00126 0.00361595 -3.49154e-05 0.234801 0.167526 8.66752 2.46883e-15 -0.00277946 -0.00186918 0.00562382 0.00106428 0.000790611 -0.00223008 -1.1297 0.820777 -0.00531485 -0.00591062 -0.00277946 0.00186918 1.40937 -2.95629e-22
0.9 0.9 0 8.54268 4.88576e-15 0.081326 0.0464035 -0.00264795 -0.00203833 -7.35141 -3.50881 0.152181 -0.359173 0.00146952 0.00292075 0.081326 -0.0464035 8.47819 1.96764e-17 0.00129461 -0.00473831 0.113116 -0.275813 -7.5386 -3.15391 -0.0031781 0.00376676 -0.00264795 0.00203833 0.00129461 0.00473831 1.52386 -3.84112e-14 0.00346561 -0.000757101 0.000890263 -0.0045315 -1.38894 -0.623557 -7.35141 3.50881 0.113116 0.275813 0.00346561 0.000757101 8.53539 4.18729e-15 0.0831025 0.0465752 -0.00275964 -0.00214619 0.152181 0.359173 -7.5386 3.15391 0.000890263 0.0045315 0.0831025 -0.0465752 8.48035 3.71369e-18 0.00111187 -0.00453008 0.00146952 -0.00292075 -0.0031781 -0.00376676 -1.38894 0.623557 -0.00275964 0.00214619 0.00111187 0.00453008 1.52386 -3.82482e-14
############################################################
# Current time step                      : 5500000
# Total number of measurements           : 450000
# Average temperature of the measurement : 298.806
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.522 0 0]
# basis vector A2 = [1.261 2.18412 0]
# basis vector A3 = [0 0 20]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 8.67378 0 -0.00294941 0 -0.00453735 0 -8.67378 0 0.00294941 0 0.00453735 0 -0.00294941 0 8.59186 0 0.0116523 0 0.00294941 0 -8.59186 0 -0.0116523 0 -0.00453735 0 0.0116523 0 1.59233 0 0.00453735 0 -0.0116523 0 -1.59233 0 -8.67378 0 0.00294941 0 0.00453735 0 8.67378 0 -0.00294941 0 -0.00453735 0 0.00294941 0 -8.59186 0 -0.0116523 0 -0.00294941 0 8.59186 0 0.0116523 0 0.00453735 0 -0.0116523 0 -1.59233 0 -0.00453735 0 0.0116523 0 1.59233 0
0 0.1 0 8.43971 4.61452e-15 -0.000146787 -0.000330128 -0.00644958 -0.00142715 -7.9131 2.07562 9.59232e-05 0.00034341 0.00658311 8.56525e-05 -0.000146787 0.000330128 8.67296 -7.9052e-22 0.00890412 0.00687234 0.000580833 -0.000157875 -8.14445 1.30616 -0.0100124 -0.0049804 -0.00644958 0.00142715 0.00890412 -0.00687234 1.51968 -4.77103e-17 0.00573832 -0.00287416 -0.00774675 0.00804773 -1.48612 0.311061 -7.9131 -2.07562 0.000580833 0.000157875 0.00573832 0.00287416 8.4391 4.18574e-15 0.000524487 -0.000536672 -0.00622767 -0.00164139 9.59232e-05 -0.00034341 -8.14445 -1.30616 -0.00774675 -0.00804773 0.000524487 0.000536672 8.67737 -1.91553e-19 0.00915142 0.00638136 0.00658311 -8.56525e-05 -0.0100124 0.0049804 -1.48612 -0.311061 -0.00622767 0.00164139 0.00915142 -0.00638136 1.5197 -3.06175e-20
0 0.2 0 8.10613 7.53206e-21 -0.00225233 -0.0170444 0.00272629 0.00176755 -6.16866 3.37889 0.00436975 -0.00131631 -0.0031325 -0.00099848 -0.00225233 0.0170444 8.91874 -1.35159e-20 -0.00154978 0.0194323 -0.0013495 -0.0168143 -7.06136 2.18394 -0.00599913 -0.0187095 0.00272629 -0.00176755 -0.00154978 -0.0194323 1.3635 -1.05272e-20 -0.000942606 0.00358295 0.00592485 0.0193196 -1.23938 0.511237 -6.16866 -3.37889 -0.0013495 0.0168143 -0.000942606 -0.00358295 8.11245 8.70945e-21 -0.00799143 0.000607399 0.00215753 0.00294571 0.00436975 0.00131631 -7.06136 -2.18394 0.00592485 -0.0193196 -0.00799143 -0.000607399 8.90967 -3.74102e-21 0.00221384 0.0203021 -0.0031325 0.00099848 -0.00599913 0.0187095 -1.23938 -0.511237 0.00215753 -0.00294571 0.00221384 -0.0203021 1.36358 -6.21285e-21
0 0.3 0 7.76108 2.16539e-21 0.00186194 0.0121867 0.00386519 0.00335348 -4.00071 3.42193 0.00454179 -0.0082392 -0.00392067 -0.000965696 0.00186194 -0.0121867 9.28578 1.1155e-20 -0.00223292 0.00246102 -0.000913302 -0.00473082 -5.67839 2.16298 0.00149203 -0.00345596 0.00386519 -0.00335348 -0.00223292 -0.00246102 1.16165 6.36632e-22 -0.000456883 -0.00118301 0.00109408 -0.00234751 -0.921933 0.52035 -4.00071 -3.42193 -0.000913302 0.00473082 -0.000456883 0.00118301 7.76467 3.55547e-21 -0.00936817 -0.00856412 -0.00014441 -0.00149904 0.00454179 0.0082392 -5.67839 -2.16298 0.00109408 0.00234751 -0.00936817 0.00856412 9.27068 1.90245e-16 -0.00200236 -0.0021119 -0.00392067 0.000965696 0.00149203 0.00345596 -0.921933 -0.52035 -0.00014441 0.00149904 -0.00200236 0.0021119 1.16162 1.27895e-21
0 0.4 0 7.54345 9.51299e-17 -0.00654319 -0.00273495 0.000910002 0.00198926 -2.25184 2.18288 -0.00253025 0.000615959 -0.000925025 0.000807324 -0.00654319 0.00273495 9.45513 1.46385e-21 0.00738293 0.00224074 0.00413131 0.0153 -4.47156 1.28688 -0.00664129 0.00134934 0.000910002 -0.00198926 0.00738293 -0.00224074 0.972278 -2.27369e-23 0.00313558 0.00105451 -0.00562517 0.00638685 -0.639864 0.317874 -2.25184 -2.18288 0.00413131 -0.0153 0.00313558 -0.00105451 7.54618 -1.81447e-22 -0.0016093 -0.00275669 -0.00193658 0.000769311 -0.00253025 -0.000615959 -4.47156 -1.28688 -0.00562517 -0.00638685 -0.0016093 0.00275669 9.46302 1.81307e-16 0.00695094 0.0022944 -0.000925025 -0.000807324 -0.00664129 -0.00134934 -0.639864 -0.317874 -0.00193658 -0.000769311 0.00695094 -0.0022944 0.972244 -2.38412e-17
0 0.5 0 7.34525 0 -0.0239926 0 -0.00106499 0 -1.4964 0 -0.0287924 0 -0.00682473 0 -0.0239926 0 9.58783 0 -0.00183884 0 -0.0194584 0 -4.10691 0 -0.000465631 0 -0.00106499 0 -0.00183884 0 0.903315 0 -0.00373015 0 0.00178095 0 -0.535312 0 -1.4964 0 -0.0194584 0 -0.00373015 0 7.33266 0 -0.0303339 0 -0.00322017 0 -0.0287924 0 -4.10691 0 0.00178095 0 -0.0303339 0 9.59867 0 0.00283657 0 -0.00682473 0 -0.000465631 0 -0.535312 0 -0.00322017 0 0.00283657 0 0.902953 0
0 0.6 0 7.54345 -9.51299e-17 -0.00654319 0.00273495 0.000910002 -0.00198926 -2.25184 -2.18288 -0.00253025 -0.000615959 -0.000925025 -0.000807324 -0.00654319 -0.00273495 9.45513 -1.46385e-21 0.00738293 -0.00224074 0.00413131 -0.0153 -4.47156 -1.28688 -0.00664129 -0.00134934 0.000910002 0.00198926 0.00738293 0.00224074 0.972278 2.27369e-23 0.00313558 -0.00105451 -0.00562517 -0.00638685 -0.639864 -0.317874 -2.25184 2.18288 0.00413131 0.0153 0.00313558 0.00105451 7.54618 1.81447e-22 -0.0016093 0.00275669 -0.00193658 -0.000769311 -0.00253025 0.000615959 -4.47156 1.28688 -0.00562517 0.00638685 -0.0016093 -0.00275669 9.46302 -1.81307e-16 0.00695094 -0.0022944 -0.000925025 0.000807324 -0.00664129 0.00134934 -0.639864 0.317874 -0.00193658 0.000769311 0.00695094 0.0022944 0.972244 2.38412e-17
0 0.7 0 7.76108 -2.16539e-21 0.00186194 -0.0121867 0.00386519 -0.00335348 -4.00071 -3.42193 0.00454179 0.0082392 -0.00392067 0.000965696 0.00186194 0.0121867 9.28578 -1.1155e-20 -0.00223292 -0.00246102 -0.000913302 0.00473082 -5.67839 -2.16298 0.00149203 0.00345596 0.00386519 0.00335348 -0.00223292 0.00246102 1.16165 -6.36632e-22 -0.000456883 0.00118301 0.00109408 0.00234751 -0.921933 -0.52035 -4.00071 3.42193 -0.000913302 -0.00473082 -0.000456883 -0.00118301 7.76467 -3.55547e-21 -0.00936817 0.00856412 -0.00014441 0.00149904 0.00454179 -0.0082392 -5.67839 2.16298 0.00109408 -0.00234751 -0.00936817 -0.00856412 9.27068 -1.90245e-16 -0.00200236 0.0021119 -0.00392067 -0.000965696 0.00149203 -0.00345596 -0.921933 0.52035 -0.00014441 -0.00149904 -0.00200236 -0.0021119 1.16162 -1.27895e-21
0 0.8 0 8.10613 -7.53206e-21 -0.00225233 0.0170444 0.00272629 -0.00176755 -6.16866 -3.37889 0.00436975 0.00131631 -0.0031325 0.00099848 -0.00225233 -0.0170444 8.91874 1.35159e-20 -0.00154978 -0.0194323 -0.0013495 0.0168143 -7.06136 -2.18394 -0.00599913 0.0187095 0.00272629 0.00176755 -0.00154978 0.0194323 1.3635 1.05272e-20 -0.000942606 -0.00358295 0.00592485 -0.0193196 -1.23938 -0.511237 -6.16866 3.37889 -0.0013495 -0.0168143 -0.000942606 0.00358295 8.11245 -8.70945e-21 -0.00799143 -0.000607399 0.00215753 -0.00294571 0.00436975 -0.00131631 -7.06136 2.18394 0.00592485 0.0193196 -0.00799143 0.000607399 8.90967 3.74102e-21 0.00221384 -0.0203021 -0.0031325 -0.00099848 -0.00599913 -0.0187095 -1.23938 0.511237 0.00215753 0.00294571 0.00221384 0.0203021 1.36358 6.21285e-21
0 0.9 0 8.43971 -4.61452e-15 -0.000146787 0.000330128 -0.00644958 0.00142715 -7.9131 -2.07562 9.59232e-05 -0.00034341 0.00658311 -8.56525e-05 -0.000146787 -0.000330128 8.67296 7.9052e-22 0.00890412 -0.00687234 0.000580833 0.000157875 -8.14445 -1.30616 -0.0100124 0.0049804 -0.00644958 -0.00142715 0.00890412 0.00687234 1.51968 4.77103e-17 0.00573832 0.00287416 -0.00774675 -0.00804773 -1.48612 -0.311061 -7.9131 2.07562 0.000580833 -0.000157875 0.00573832 -0.00287416 8.4391 -4.18574e-15 0.000524487 0.000536672 -0.00622767 0.00164139 9.59232e-05 0.00034341 -8.14445 1.30616 -0.00774675 0.00804773 0.000524487 -0.000536672 8.67737 1.91553e-19 0.00915142 -0.00638136 0.00658311 8.56525e-05 -0.0100124 -0.0049804 -1.48612 0.311061 -0.00622767 -0.00164139 0.00915142 0.00638136 1.5197 3.06175e-20
0.1 0 0 8.66212 2.44064e-15 -0.124322 -0.000110386 0.00106097 0.00558048 -8.13023 1.50701 0.119755 0.330997 -0.00212673 -0.00518689 -0.124322 0.000110386 8.45432 4.64015e-15 0.00503358 -5.93868e-05 0.11894 0.328094 -7.92806 1.87203 -0.0048921 0.00112508 0.00106097 -0.00558048 0.00503358 5.93868e-05 1.52687 1.92848e-14 -0.000517504 0.0058915 -0.00441447 0.00103621 -1.49314 0.312524 -8.13023 -1.50701 0.11894 -0.328094 -0.000517504 -0.0058915 8.66365 2.29108e-15 -0.123769 -0.00283192 0.00170276 0.00561393 0.119755 -0.330997 -7.92806 -1.87203 -0.00441447 -0.00103621 -0.123769 0.00283192 8.45421 4.18836e-15 0.00455907 6.3364e-05 -0.00212673 0.00518689 -0.0048921 -0.00112508 -1.49314 -0.312524 0.00170276 -0.00561393 0.00455907 -6.3364e-05 1.52686 1.9264e-14
0.1 0.1 0 8.54533 4.74516e-15 0.0888745 -0.0400128 -0.00383655 -0.00168047 -7.3536 3.51051 0.142775 0.356674 0.00405226 -1.97274e-05 0.0888745 0.0400128 8.47271 -1.57503e-16 0.00121643 0.00404411 0.10882 0.284647 -7.53338 3.15213 -0.00281373 -0.00316538 -0.00383655 0.00168047 0.00121643 -0.00404411 1.52446 -3.84479e-14 0.00284287 -0.00289025 0.000592906 0.00402896 -1.38949 0.623803 -7.3536 -3.51051 0.10882 -0.284647 0.00284287 0.00289025 8.5379 3.02931e-15 0.0907396 -0.0403794 -0.00370036 -0.00140723 0.142775 -0.356674 -7.53338 -3.15213 0.000592906 -0.00402896 0.0907396 0.0403794 8.47461 5.80395e-16 0.00118156 0.00394868 0.00405226 1.97274e-05 -0.00281373 0.00316538 -1.38949 -0.623803 -0.00370036 0.00140723 0.00118156 -0.00394868 1.52446 -3.82417e-14
0.1 0.2 0 8.39019 1.93249e-17 0.238516 -0.188679 -0.00342132 -0.00516914 -5.70972 4.84388 0.108572 0.328389 0.00584995 0.00216295 0.238516 0.188679 8.66142 3.80493e-16 -0.00128517 -0.00185375 0.101321 0.310607 -6.4631 4.00051 0.00206815 0.000664551 -0.00342132 0.00516914 -0.00128517 0.00185375 1.40789 4.10076e-15 -0.000623559 -0.00780646 0.000991047 -0.00182045 -1.12855 0.819941 -5.70972 -4.84388 0.101321 -0.310607 -0.000623559 0.00780646 8.39397 2.2939e-17 0.24134 0.169954 -0.00413897 -0.00665383 0.108572 -0.328389 -6.4631 -4.00051 0.000991047 0.00182045 0.24134 -0.169954 8.66415 -1.30325e-17 -0.00165884 -0.00108431 0.00584995 -0.00216295 0.00206815 -0.000664551 -1.12855 -0.819941 -0.00413897 0.00665383 -0.00165884 0.00108431 1.40795 4.09945e-15
0.1 0.3 0 8.06794 -3.82008e-16 0.307194 -0.387421 -0.000801901 -0.00286597 -3.51951 4.90741 0.128011 0.313129 0.00219292 0.00157622 0.307194 0.387421 8.9834 6.44644e-16 -0.00219649 -0.000120166 0.131249 0.328555 -5.05806 4.01641 0.00174356 -0.00172317 -0.000801901 0.00286597 -0.00219649 0.000120166 1.217 -9.53657e-17 0.00621399 -0.00139272 0.00152437 0.00204091 -0.803313 0.824941 -3.51951 -4.90741 0.131249 -0.328555 0.00621399 0.00139272 8.06768 1.20372e-18 0.29585 0.395102 -0.0053222 0.00343082 0.128011 -0.313129 -5.05806 -4.01641 0.00152437 -0.00204091 0.29585 -0.395102 8.94092 -5.32616e-22 0.000138442 0.00297882 0.00219292 -0.00157622 0.00174356 0.00172317 -0.803313 -0.824941 -0.0053222 -0.00343082 0.000138442 -0.00297882 1.21727 -5.91159e-22
0.1 0.4 0 7.74258 -1.93234e-16 0.250034 -0.630631 -0.00258415 -0.000267389 -1.71331 3.62975 0.125367 0.343847 0.000770584 -0.00195205 0.250034 0.630631 9.33599 -4.13642e-18 -0.00123997 0.0027481 0.124406 0.347861 -3.99114 3.18601 -0.000863668 -0.00169594 -0.00258415 0.000267389 -0.00123997 -0.0027481 1.02838 -1.19369e-22 0.000588196 -0.0025283 0.000877708 0.000621378 -0.539417 0.636594 -1.71331 -3.62975 0.124406 -0.347861 0.000588196 0.0025283 7.75348 7.43206e-19 0.254324 0.634812 -0.00240869 -0.000618298 0.125367 -0.343847 -3.99114 -3.18601 0.000877708 -0.000621378 0.254324 -0.634812 9.33311 -1.88759e-16 -0.000126114 0.000864274 0.000770584 0.00195205 -0.000863668 0.00169594 -0.539417 -0.636594 -0.00240869 0.000618298 -0.000126114 -0.000864274 1.02859 -6.82106e-23
0.1 0.5 0 7.54764 -3.13083e-17 0.0959429 -0.751459 -0.000224475 0.00167253 -1.02861 1.52803 0.129198 0.329535 -0.000300676 0.00161249 0.0959429 0.751459 9.4821 -1.82037e-16 0.00292695 -0.00077523 0.122484 0.329515 -3.50027 1.84696 6.39256e-05 -0.0019669 -0.000224475 -0.00167253 0.00292695 0.00077523 0.908497 -2.66695e-17 0.000148446 -0.000691472 -0.0013144 0.000937186 -0.437148 0.318922 -1.02861 -1.52803 0.122484 -0.329515 0.000148446 0.000691472 7.54047 -1.48603e-18 0.0942134 0.756733 0.00150533 0.000627777 0.129198 -0.329535 -3.50027 -1.84696 -0.0013144 -0.000937186 0.0942134 -0.756733 9.47827 9.51529e-17 0.00367897 0.000746764 -0.000300676 -0.00161249 6.39256e-05 0.0019669 -0.437148 -0.318922 0.00150533 -0.000627777 0.00367897 -0.000746764 0.908237 4.83158e-23
0.1 0.6 0 7.54455 1.29681e-21 -0.0895971 -0.768538 -0.00233491 0.000274896 -1.72272 -0.628314 0.101727 0.346593 -0.000626931 0.00318148 -0.0895971 0.768538 9.51326 9.63115e-19 0.00294541 0.00358535 0.104966 0.345794 -3.99373 0.582889 -0.00346764 -0.00144035 -0.00233491 -0.000274896 0.00294541 -0.00358535 0.903037 -2.06244e-19 0.00148491 -0.00159296 -0.00460114 0.0002188 -0.534185 -0.00116504 -1.72272 0.628314 0.104966 -0.345794 0.00148491 0.00159296 7.53656 -1.4748e-18 -0.101611 0.757714 -0.00123835 0.00243667 0.101727 -0.346593 -3.99373 -0.582889 -0.00460114 -0.0002188 -0.101611 -0.757714 9.51446 1.51021e-18 0.00122389 -0.000589886 -0.000626931 -0.00318148 -0.00346764 0.00144035 -0.534185 0.00116504 -0.00123835 -0.00243667 0.00122389 0.000589886 0.902704 1.25053e-22
0.1 0.7 0 7.74152 2.42451e-16 -0.273532 -0.632423 0.00116713 -0.000852743 -3.53648 -1.93962 0.116154 0.359287 -0.001723 -0.00110626 -0.273532 0.632423 9.33695 -2.09549e-17 -0.00187265 0.000533431 0.0804058 0.351743 -5.11204 -0.235875 0.00247783 -0.000201805 0.00116713 0.000852743 -0.00187265 -0.000533431 1.02823 -6.83251e-17 -0.000330278 -0.00146974 0.00261705 0.000725351 -0.809643 -0.197478 -3.53648 1.93962 0.0804058 -0.351743 -0.000330278 0.00146974 7.72478 2.15378e-22 -0.244092 0.628148 0.00193022 -0.00118869 0.116154 -0.359287 -5.11204 0.235875 0.00261705 -0.000725351 -0.244092 -0.628148 9.35375 2.21428e-17 -0.00338138 7.55274e-05 -0.001723 0.00110626 0.00247783 0.000201805 -0.809643 0.197478 0.00193022 0.00118869 -0.00338138 -7.55274e-05 1.02822 -4.76828e-17
0.1 0.8 0 8.09169 -5.96984e-18 -0.316101 -0.390906 0.00391556 0.00213161 -5.75084 -1.90286 0.106964 0.343917 -0.00324928 -0.00243968 -0.316101 0.390906 9.01013 -7.43731e-19 -0.00171355 -0.00093885 0.107078 0.331818 -6.5145 -0.257967 0.00194493 0.00137212 0.00391556 -0.00213161 -0.00171355 0.00093885 1.21813 -6.93474e-22 0.00231341 0.000189088 0.00406966 0.00220099 -1.13517 -0.195402 -5.75084 1.90286 0.107078 -0.331818 0.00231341 -0.000189088 8.08124 -1.93234e-16 -0.314475 0.386232 -0.00222613 -1.29116e-06 0.106964 -0.343917 -6.5145 0.257967 0.00406966 -0.00220099 -0.314475 -0.386232 9.01864 3.85967e-18 -0.00394097 0.0015769 -0.00324928 0.00243968 0.00194493 -0.00137212 -1.13517 0.195402 -0.00222613 1.29116e-06 -0.00394097 -0.0015769 1.21822 -7.2758e-22
0.1 0.9 0 8.42983 2.86425e-16 -0.235365 -0.191213 0.00252242 0.00511944 -7.50012 -0.559044 0.0953791 0.332201 -0.00286079 -0.00517106 -0.235365 0.191213 8.65152 1.92237e-16 -0.00572626 -0.00655712 0.099443 0.312721 -7.57334 0.557709 0.00594599 0.00650423 0.00252242 -0.00511944 -0.00572626 0.00655712 1.41841 -4.9721e-19 -0.00324707 0.00500775 0.00523185 -0.00851873 -1.40539 -6.18561e-05 -7.50012 0.559044 0.099443 -0.312721 -0.00324707 -0.00500775 8.41734 2.77959e-16 -0.231338 0.170047 0.00337064 0.00485356 0.0953791 -0.332201 -7.57334 -0.557709 0.00523185 0.00851873 -0.231338 -0.170047 8.65581 3.00924e-16 -0.00510772 -0.00836207 -0.00286079 0.00517106 0.00594599 -0.00650423 -1.40539 6.18561e-05 0.00337064 -0.00485356 -0.00510772 0.00836207 1.41844 -5.1656e-19
0.2 0 0 8.69868 -3.72406e-17 -0.318787 0.016555 -0.00975218 -0.0163217 -6.83153 2.47838 0.353191 0.517123 0.0156026 0.011536 -0.318787 -0.016555 8.3482 4.49023e-17 0.00748357 0.0088531 0.35708 0.553866 -6.4231 3.0929 -0.0104186 -0.00564559 -0.00975218 0.0163217 0.00748357 -0.0088531 1.36522 -1.45516e-21 0.00287039 -0.0211434 -0.00303931 0.0121078 -1.2411 0.511937 -6.83153 -2.47838 0.35708 -0.553866 0.00287039 0.0211434 8.70263 1.49177e-17 -0.302867 0.0187518 -0.0109945 -0.0185407 0.353191 -0.517123 -6.4231 -3.0929 -0.00303931 -0.0121078 -0.302867 -0.0187518 8.33149 -2.37806e-17 0.00735919 0.00986186 0.0156026 -0.011536 -0.0104186 0.00564559 -1.2411 -0.511937 -0.0109945 0.0185407 0.00735919 -0.00986186 1.36525 3.6379e-21
